Log file open, 11/26/22 12:55:32
[2022.11.26-11.55.37:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.11.26-11.55.37:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.11.26-11.55.37:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.11.26-11.55.37:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.11.26-11.55.37:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.11.26-11.55.37:972][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.11.26-11.55.38:017][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.11.26-11.55.38:017][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.11.26-11.55.38:039][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.11.26-11.55.38:039][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.11.26-11.55.38:056][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.11.26-11.55.38:057][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.11.26-11.55.38:057][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.11.26-11.55.38:057][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.11.26-11.55.38:074][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.11.26-11.55.38:074][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.11.26-11.55.38:074][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.11.26-11.55.38:091][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.11.26-11.55.38:091][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.11.26-11.55.38:121][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.11.26-11.55.38:121][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.11.26-11.55.38:121][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.11.26-11.55.38:121][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.11.26-11.55.38:121][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.11.26-11.55.38:122][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.11.26-11.55.38:137][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.11.26-11.55.38:137][  0]LogTargetPlatformManager:   ADPCM
[2022.11.26-11.55.38:137][  0]LogTargetPlatformManager:   PCM
[2022.11.26-11.55.38:156][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.11.26-11.55.38:156][  0]LogTargetPlatformManager:   BINKA
[2022.11.26-11.55.38:212][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.11.26-11.55.38:212][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.11.26-11.55.38:212][  0]LogTargetPlatformManager:   OGG
[2022.11.26-11.55.38:228][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.11.26-11.55.38:228][  0]LogTargetPlatformManager:   OPUS
[2022.11.26-11.55.38:404][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.11.26-11.55.38:441][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.11.26-11.55.38:441][  0]LogTargetPlatformManager:   SF_METAL
[2022.11.26-11.55.38:441][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.11.26-11.55.38:441][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.11.26-11.55.38:442][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.11.26-11.55.38:476][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.11.26-11.55.38:476][  0]LogTargetPlatformManager:   VVM_1_0
[2022.11.26-11.55.38:476][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.11.26-11.55.38:476][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.11.26-11.55.38:476][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.11.26-11.55.38:476][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.11.26-11.55.38:476][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.11.26-11.55.38:476][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.11.26-11.55.38:481][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.11.26-11.55.38:481][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.11.26-11.55.38:481][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.26-11.55.38:481][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.11.26-11.55.38:507][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.11.26-11.55.38:507][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.26-11.55.38:507][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.11.26-11.55.38:522][  0]LogDerivedDataCache: Speed tests for C:/Users/andre/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2022.11.26-11.55.38:522][  0]LogDerivedDataCache: Display: Performance to C:/Users/andre/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=236.54MBs, RandomWriteSpeed=95.73MBs. Assigned SpeedClass 'Local'
[2022.11.26-11.55.38:524][  0]LogDerivedDataCache: Using Local data cache path C:/Users/andre/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.11.26-11.55.38:524][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.11.26-11.55.38:524][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.11.26-11.55.38:524][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.11.26-11.55.38:524][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.11.26-11.55.38:525][  0]LogShaderCompilers: Guid format shader working directory is 2 characters bigger than the processId version (D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Intermediate/Shaders/WorkingDirectory/14532/).
[2022.11.26-11.55.38:525][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/andre/AppData/Local/Temp/UnrealShaderWorkingDir/6C0DF4714F3845BF961862A5FFA42B5F/'.
[2022.11.26-11.55.38:525][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.11.26-11.55.38:526][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2022.11.26-11.55.41:734][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.11.26-11.55.43:255][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2022.11.26-11.55.43:255][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: ---
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: ---
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.11.26-11.55.43:435][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.11.26-11.55.43:521][  0]LogSlate: Using FreeType 2.10.0
[2022.11.26-11.55.43:533][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.26-11.55.43:583][  0]LogAssetRegistry: FAssetRegistry took 0.0125 seconds to start up
[2022.11.26-11.55.43:594][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.26-11.55.43:866][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.26-11.55.44:380][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD62A00][0000062AE6C39000 52] GlobalDefaults, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65000][0000062AE6C40000 52] Windows, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65200][0000062AE6C42800 52] WindowsEditor, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD62C00][0000062ADD580000 52] WindowsServer, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64200][0000062AE8B4C800 52] WindowsClient, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD63A00][0000062AE5E12800 52] IOS, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD63600][0000062AE6C45000 52] iPadAir2, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65C00][0000062AEE130000 52] IPadPro, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64800][0000062AEE132800 52] iPadAir3, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65600][0000062AEE137800 52] iPadAir4, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64600][0000062AEE13A000 52] iPadAir5, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65400][0000062AEE13C800 52] iPadMini4, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD63400][0000062AE5E17800 52] iPadMini5, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65A00][0000062AEE135000 52] iPadMini6, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67C00][0000062AEDFE5000 52] iPhone6S, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67E00][0000062AEDFE2800 52] iPhone7, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66800][0000062AEDFE0000 52] iPodTouch7, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67A00][0000062AEDFEA000 52] iPhone6SPlus, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD63800][0000062AEDFEC800 52] iPhone7Plus, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD62E00][0000062AE967C800 52] iPhoneSE, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66A00][0000062AEE140000 52] iPhone8, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67600][0000062AEE145000 52] iPhone8Plus, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64A00][0000062AEE147800 52] iPhoneX, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67400][0000062AEE14A000 52] iPhoneXS, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65E00][0000062AEE14C800 52] iPhoneXSMax, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66400][0000062AEDFE7800 52] iPhoneXR, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66200][0000062AEE150000 52] iPhone11, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64000][0000062AEE155000 52] iPhone11Pro, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66600][0000062AEE157800 52] iPhone11ProMax, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66E00][0000062AEE15A000 52] iPhoneSE2, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64400][0000062AEE15C800 52] iPhone12Mini, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67000][0000062AEE142800 52] iPhone12, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD63200][0000062AEE160000 52] iPhone12Pro, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68000][0000062AEE165000 52] iPhone12ProMax, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66000][0000062AEE167800 52] iPhone13Mini, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD66C00][0000062AEE16A000 52] iPhone13, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD65800][0000062AEE16C800 52] iPhone13Pro, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68800][0000062AEE152800 52] iPhone13ProMax, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD63000][0000062AEE170000 52] iPhoneSE3, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68A00][0000062AEE175000 52] iPhone14, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68E00][0000062AEE177800 52] iPhone14Plus, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69000][0000062AEE17A000 52] iPhone14Pro, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68200][0000062AEE17C800 52] iPhone14ProMax, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68400][0000062AEE162800 52] iPadPro105, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64E00][0000062AEE180000 52] iPadPro129, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69800][0000062AEE185000 52] iPadPro97, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD64C00][0000062AEE187800 52] iPadPro2_129, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69A00][0000062AEE18A000 52] iPad5, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69E00][0000062AEE18C800 52] iPad6, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6A000][0000062AEE172800 52] iPad7, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69200][0000062AEE190000 52] iPad8, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69400][0000062AEE195000 52] iPad9, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67200][0000062AEE197800 52] iPad10, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6A800][0000062AEE19A000 52] iPadPro11, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD67800][0000062AEE19C800 52] iPadPro2_11, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6AA00][0000062AEE182800 52] iPadPro3_11, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6AE00][0000062AEE1A0000 52] iPadPro4_11, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6B000][0000062AEE1A5000 52] iPadPro3_129, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6A200][0000062AEE1A7800 52] iPadPro4_129, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6A400][0000062AEE1AA000 52] iPadPro5_129, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68600][0000062AEE1AC800 52] iPadPro6_129, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6B800][0000062AEE192800 52] AppleTV, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD68C00][0000062AEE1C0000 52] AppleTV4K, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6BA00][0000062AEE1C5000 52] AppleTV2_4K, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6BE00][0000062AEE1C7800 52] TVOS, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6D000][0000062AEE1CC800 52] Mac, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6D200][0000062AEE1CA000 52] MacEditor, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6BC00][0000062AEE1A2800 52] MacClient, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6C200][0000062AEE1D0000 52] MacServer, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6DA00][0000062AEE1D7800 52] Linux, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6B600][0000062AEE1D5000 52] LinuxEditor, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6C000][0000062AEE1DA000 52] LinuxArm64Editor, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6CE00][0000062AEE1DC800 52] LinuxArm64, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6B200][0000062AEE1C2800 52] LinuxClient, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6CA00][0000062AEE1E0000 52] LinuxArm64Client, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6A600][0000062AEE1E5000 52] LinuxServer, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69600][0000062AEE1E7800 52] LinuxArm64Server, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD69C00][0000062AEE1EA000 52] Android, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6C400][0000062AEE1EC800 52] Android_Preview_OpenGL, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6D400][0000062AEE1D2800 52] Android_Preview_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6DC00][0000062AEE1F0000 52] Android_Low, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6E000][0000062AEE1F5000 52] Android_Mid, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6B400][0000062AEE1F7800 52] Android_High, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6DE00][0000062AEE1FA000 52] Android_Default, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6C800][0000062AEE1FC800 52] Android_Adreno4xx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6E800][0000062AEE1E2800 52] Android_Adreno5xx_Low, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6CC00][0000062AEE200000 52] Android_Adreno5xx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6EA00][0000062AEE205000 52] Android_Adreno6xx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6EE00][0000062AEE207800 52] Android_Adreno6xx_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6F000][0000062AEE20A000 52] Android_Adreno7xx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6E200][0000062AEE20C800 52] Android_Adreno7xx_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6E400][0000062AEE1F2800 52] Android_Mali_T6xx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6AC00][0000062AEE210000 52] Android_Mali_T7xx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6F800][0000062AEE215000 52] Android_Mali_T8xx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6C600][0000062AEE217800 52] Android_Mali_G71, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6FA00][0000062AEE21A000 52] Android_Mali_G72, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEDD6FE00][0000062AEE21C800 52] Android_Mali_G72_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AED63FC00][0000062AEE202800 52] Android_Mali_G76, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AE7ECFC00][0000062AEE220000 52] Android_Mali_G76_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE230000][0000062AEE225000 52] Android_Mali_G77, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE231200][0000062AEE227800 52] Android_Mali_G77_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE231000][0000062AEE22A000 52] Android_Mali_G78, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE231A00][0000062AEE22C800 52] Android_Mali_G78_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE230800][0000062AEE212800 52] Android_Mali_G710, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE231400][0000062AEE240000 52] Android_Mali_G710_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE230A00][0000062AEE245000 52] Android_Xclipse_920, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE230E00][0000062AEE247800 52] Android_Xclipse_920_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE232000][0000062AEE24A000 52] Android_Vulkan_SM5, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE230200][0000062AEE24C800 52] Android_PowerVR_G6xxx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE230400][0000062AEE222800 52] Android_PowerVR_GT7xxx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE231E00][0000062AEE250000 52] Android_PowerVR_GE8xxx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE232400][0000062AEE255000 52] Android_PowerVR_GM9xxx, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE232C00][0000062AEE257800 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE233000][0000062AEE25A000 52] Android_TegraK1, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE232A00][0000062AEE25C800 52] Android_Unknown_Vulkan, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE232600][0000062AEE242800 52] Oculus_Quest, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE231600][0000062AEE260000 52] Oculus_Quest2, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: 	[0000062AEE233800][0000062AEE265000 52] HoloLens, 
[2022.11.26-11.55.44:380][  0]LogDeviceProfileManager: Active device profile: [0000062AEDD65200][0000062AE6C42800 52] WindowsEditor
[2022.11.26-11.55.44:380][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.11.26-11.55.44:380][  0]LogShaderCompilers: Display: Compiling shader autogen file: D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
