Log file open, 11/27/22 14:00:26
[2022.11.27-13.00.33:074][  0]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.11.27-13.00.33:074][  0]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.11.27-13.00.33:074][  0]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.11.27-13.00.33:074][  0]LogAudio: Display: AudioDevice MaxSources: 32
[2022.11.27-13.00.33:074][  0]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.11.27-13.00.33:074][  0]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.11.27-13.00.33:074][  0]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.11.27-13.00.33:082][  0]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.11.27-13.00.33:117][  0]LogAudioMixer: Display: Using Audio Hardware Device SteelSeries Sonar - Gaming (SteelSeries Sonar Virtual Audio Device)
[2022.11.27-13.00.33:117][  0]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.11.27-13.00.33:121][  0]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.11.27-13.00.33:121][  0]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.11.27-13.00.33:122][  0]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=1
[2022.11.27-13.00.33:122][  0]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=8, Samples=8192, InstanceID=1
[2022.11.27-13.00.33:124][  0]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=1
[2022.11.27-13.00.33:124][  0]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=1
[2022.11.27-13.00.33:124][  0]LogInit: FAudioDevice initialized.
[2022.11.27-13.00.33:124][  0]LogAudio: Display: Audio Device (ID: 1) registered with world 'Untitled'.
[2022.11.27-13.00.33:137][  0]LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
[2022.11.27-13.00.33:143][  0]LogLiveCoding: Display: Starting LiveCoding
[2022.11.27-13.00.33:143][  0]LogLiveCoding: Display: LiveCodingConsole Arguments: UnrealEditor Win64 Development
[2022.11.27-13.00.33:145][  0]LogLiveCoding: Display: First instance in process group "UE_CodenameSlime_0x076d890b", spawning console
[2022.11.27-13.00.33:150][  0]LogLiveCoding: Display: Waiting for server
[2022.11.27-13.00.33:520][  0]LogLiveCoding: Display: Successfully initialized, removing startup thread
[2022.11.27-13.00.33:555][  0]LogInit: Transaction tracking system initialized
[2022.11.27-13.00.33:620][  0]LogSourceControl: Display: Uncontrolled Changelist persistency file loaded D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Saved/SourceControl/UncontrolledChangelists.json
[2022.11.27-13.00.33:620][  0]LogSourceControl: Uncontrolled asset enumeration started...
[2022.11.27-13.00.33:627][  0]LogSourceControl: Uncontrolled asset enumeration finished in 0.007046 seconds (Found 115 uncontrolled assets)
[2022.11.27-13.00.33:656][  0]BlueprintLog: New page: Editor Load
[2022.11.27-13.00.33:795][  0]LocalizationService: Localization service is disabled
[2022.11.27-13.00.33:829][  0]TimingProfiler: Initialize
[2022.11.27-13.00.33:830][  0]TimingProfiler: OnSessionChanged
[2022.11.27-13.00.33:830][  0]LoadingProfiler: Initialize
[2022.11.27-13.00.33:830][  0]LoadingProfiler: OnSessionChanged
[2022.11.27-13.00.33:830][  0]NetworkingProfiler: Initialize
[2022.11.27-13.00.33:830][  0]NetworkingProfiler: OnSessionChanged
[2022.11.27-13.00.33:830][  0]MemoryProfiler: Initialize
[2022.11.27-13.00.33:830][  0]MemoryProfiler: OnSessionChanged
[2022.11.27-13.00.34:118][  0]LogFileCache: Scanning file cache for directory 'D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/' took 0.01s
[2022.11.27-13.00.34:192][  0]LogEditorDomain: Display: Class /Script/AnimationData.AnimationSequencerDataModel is imported by a package but does not exist in memory. EditorDomain keys for packages using it will be invalid if it still exists.
	To clear this message, resave packages that use the deleted class, or load its module earlier than the packages that use it are referenced.
[2022.11.27-13.00.34:215][  0]LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
[2022.11.27-13.00.34:438][  0]LogInit: Display: Engine is initialized. Leaving FEngineLoop::Init()
[2022.11.27-13.00.34:440][  0]SourceControl: Source control is disabled
[2022.11.27-13.00.34:440][  0]LogUnrealEdMisc: Loading editor; pre map load, took 8.828
[2022.11.27-13.00.34:445][  0]LogFactory: FactoryCreateFile: PackFactory with PackFactory (0 0 C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack)
[2022.11.27-13.00.34:446][  0]LogPackFactory: Finished extracting 8 files (including 0 errors).
[2022.11.27-13.00.34:451][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting.umap" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Maps/Advanced_Lighting.umap"
[2022.11.27-13.00.34:456][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Maps/Advanced_Lighting_BuiltData.uasset"
[2022.11.27-13.00.34:460][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default.umap" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Maps/Minimal_Default.umap"
[2022.11.27-13.00.34:464][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Maps/Minimal_Default_BuiltData.uasset"
[2022.11.27-13.00.34:470][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap.umap" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Maps/StarterMap.umap"
[2022.11.27-13.00.34:483][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Maps/StarterMap_BuiltData.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Maps/StarterMap_BuiltData.uasset"
[2022.11.27-13.00.34:490][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Floor_400x400.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Floor_400x400.uasset"
[2022.11.27-13.00.34:494][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Pillar_50x500.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Pillar_50x500.uasset"
[2022.11.27-13.00.34:498][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/SM_AssetPlatform.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/SM_AssetPlatform.uasset"
[2022.11.27-13.00.34:505][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x200.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_400x200.uasset"
[2022.11.27-13.00.34:508][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x300.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_400x300.uasset"
[2022.11.27-13.00.34:511][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_400x400.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_400x400.uasset"
[2022.11.27-13.00.34:515][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_500x500.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_500x500.uasset"
[2022.11.27-13.00.34:521][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x300.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_Door_400x300.uasset"
[2022.11.27-13.00.34:525][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Door_400x400.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_Door_400x400.uasset"
[2022.11.27-13.00.34:528][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x300.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_Window_400x300.uasset"
[2022.11.27-13.00.34:531][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Architecture/Wall_Window_400x400.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Architecture/Wall_Window_400x400.uasset"
[2022.11.27-13.00.34:538][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Collapse01.uasset"
[2022.11.27-13.00.34:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse02.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Collapse02.uasset"
[2022.11.27-13.00.34:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Collapse_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Collapse_Cue.uasset"
[2022.11.27-13.00.34:545][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Explosion01.uasset"
[2022.11.27-13.00.34:550][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion02.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Explosion02.uasset"
[2022.11.27-13.00.34:552][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Explosion_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Explosion_Cue.uasset"
[2022.11.27-13.00.34:556][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Fire01.uasset"
[2022.11.27-13.00.34:557][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire01_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Fire01_Cue.uasset"
[2022.11.27-13.00.34:560][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Ambient_Dust.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Particles/P_Ambient_Dust.uasset"
[2022.11.27-13.00.34:564][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Explosion.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Particles/P_Explosion.uasset"
[2022.11.27-13.00.34:611][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.uasset"
[2022.11.27-13.00.34:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Fire.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Particles/P_Fire.uasset"
[2022.11.27-13.00.34:622][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Fire_Sparks01.uasset"
[2022.11.27-13.00.34:625][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Smoke.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Particles/P_Smoke.uasset"
[2022.11.27-13.00.34:628][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/MaterialSphere.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/MaterialSphere.uasset"
[2022.11.27-13.00.34:629][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Fire_Sparks01_Cue.uasset"
[2022.11.27-13.00.34:633][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Sparks.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Particles/P_Sparks.uasset"
[2022.11.27-13.00.34:639][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Light01.uasset"
[2022.11.27-13.00.34:643][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Bush.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Bush.uasset"
[2022.11.27-13.00.34:646][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Particles/P_Steam_Lit.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Particles/P_Steam_Lit.uasset"
[2022.11.27-13.00.34:647][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light01_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Light01_Cue.uasset"
[2022.11.27-13.00.34:655][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Light02.uasset"
[2022.11.27-13.00.34:659][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Chair.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Chair.uasset"
[2022.11.27-13.00.34:660][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Light02_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Light02_Cue.uasset"
[2022.11.27-13.00.34:665][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Smoke01.uasset"
[2022.11.27-13.00.34:672][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_CornerFrame.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_CornerFrame.uasset"
[2022.11.27-13.00.34:675][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Smoke01_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Smoke01_Cue.uasset"
[2022.11.27-13.00.34:678][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Couch.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Couch.uasset"
[2022.11.27-13.00.34:683][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Door.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Door.uasset"
[2022.11.27-13.00.34:688][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Background_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Starter_Background_Cue.uasset"
[2022.11.27-13.00.34:691][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_DoorFrame.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_DoorFrame.uasset"
[2022.11.27-13.00.34:695][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_GlassWindow.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_GlassWindow.uasset"
[2022.11.27-13.00.34:703][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Birds01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Starter_Birds01.uasset"
[2022.11.27-13.00.34:708][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset"
[2022.11.27-13.00.34:717][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Starter_Music01.uasset"
[2022.11.27-13.00.34:737][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Lamp_Wall.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Lamp_Wall.uasset"
[2022.11.27-13.00.34:738][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Music_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Starter_Music_Cue.uasset"
[2022.11.27-13.00.34:742][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_PillarFrame.uasset"
[2022.11.27-13.00.34:746][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind05.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Starter_Wind05.uasset"
[2022.11.27-13.00.34:751][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2022.11.27-13.00.34:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/Blueprint_CeilingLight.uasset"
[2022.11.27-13.00.34:760][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Starter_Wind06.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Starter_Wind06.uasset"
[2022.11.27-13.00.34:763][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Rock.uasset"
[2022.11.27-13.00.34:770][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Steam01.uasset"
[2022.11.27-13.00.34:774][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Shelf.uasset"
[2022.11.27-13.00.34:774][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Audio/Steam01_Cue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Audio/Steam01_Cue.uasset"
[2022.11.27-13.00.34:777][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/Blueprint_Effect_Explosion.uasset"
[2022.11.27-13.00.34:781][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Stairs.uasset"
[2022.11.27-13.00.34:788][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_Statue.uasset"
[2022.11.27-13.00.34:792][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/Blueprint_Effect_Fire.uasset"
[2022.11.27-13.00.34:796][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_TableRound.uasset"
[2022.11.27-13.00.34:801][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/Blueprint_Effect_Smoke.uasset"
[2022.11.27-13.00.34:806][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2022.11.27-13.00.34:809][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/Blueprint_Effect_Sparks.uasset"
[2022.11.27-13.00.34:812][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/Blueprint_Effect_Steam.uasset"
[2022.11.27-13.00.34:817][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/Blueprint_WallSconce.uasset"
[2022.11.27-13.00.34:823][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Blueprints/BP_LightStudio.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Blueprints/BP_LightStudio.uasset"
[2022.11.27-13.00.34:827][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cone.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Cone.uasset"
[2022.11.27-13.00.34:830][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cube.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Cube.uasset"
[2022.11.27-13.00.34:835][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Cylinder.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Cylinder.uasset"
[2022.11.27-13.00.34:839][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset"
[2022.11.27-13.00.34:843][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Pipe.uasset"
[2022.11.27-13.00.34:878][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Pipe_180.uasset"
[2022.11.27-13.00.34:886][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Pipe_90.uasset"
[2022.11.27-13.00.34:892][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Plane.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Plane.uasset"
[2022.11.27-13.00.34:896][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset"
[2022.11.27-13.00.34:902][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Sphere.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Sphere.uasset"
[2022.11.27-13.00.34:907][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2022.11.27-13.00.34:913][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2022.11.27-13.00.34:918][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "D:/UNI2023/TFG/GIT/Geppettorg/CodenameSlime/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
